               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.021963,           0.0080549,            0.031654,             0.42007,             0.64343,             0.52196,             0.33521,            0.016295,           0.0066693,            0.034617,            0.004654,            0.004654,            0.004654
                 164,              0.0304,            0.010791,            0.042245,             0.42398,             0.63638,             0.53607,             0.39379,            0.014745,           0.0064597,            0.033607,            0.004621,            0.004621,            0.004621
                 165,            0.025796,           0.0089695,            0.038824,             0.41592,             0.63197,             0.55896,              0.4138,            0.015037,            0.006096,            0.033028,            0.004588,            0.004588,            0.004588
                 166,            0.027038,           0.0077882,             0.03192,             0.37477,             0.62917,             0.57133,             0.44947,            0.013115,           0.0058632,            0.032508,            0.004555,            0.004555,            0.004555
                 167,            0.028055,           0.0090558,            0.035083,             0.32976,             0.71296,             0.57431,             0.39552,            0.015321,           0.0056341,            0.032927,            0.004522,            0.004522,            0.004522
                 168,            0.027132,           0.0074423,             0.03033,             0.35497,             0.71296,              0.5746,             0.40908,            0.014242,           0.0056879,            0.031248,            0.004489,            0.004489,            0.004489
                 169,            0.021928,           0.0095759,             0.03263,             0.35107,             0.75213,             0.56385,             0.44289,            0.012408,           0.0057546,            0.029799,            0.004456,            0.004456,            0.004456
                 170,            0.024704,           0.0091233,            0.035812,             0.33866,             0.74074,              0.5529,             0.42046,            0.013421,           0.0062374,            0.028509,            0.004423,            0.004423,            0.004423
                 171,            0.026215,             0.01013,            0.037759,             0.35325,             0.77806,             0.56415,             0.39679,            0.015845,           0.0067769,            0.027265,             0.00439,             0.00439,             0.00439
                 172,            0.020601,           0.0074184,            0.026228,             0.36177,             0.74543,             0.58892,             0.42562,             0.01425,           0.0068137,            0.026893,            0.004357,            0.004357,            0.004357
                 173,            0.022806,           0.0072781,            0.028026,             0.36879,              0.6951,             0.60351,             0.45704,            0.013958,           0.0068569,            0.026494,            0.004324,            0.004324,            0.004324
                 174,            0.019196,           0.0097176,            0.028565,             0.38459,             0.65944,             0.62503,             0.49453,            0.012681,           0.0066249,            0.025991,            0.004291,            0.004291,            0.004291
                 175,            0.022223,           0.0089046,            0.027869,             0.46958,             0.81053,             0.65092,             0.44582,             0.01618,           0.0060857,            0.025033,            0.004258,            0.004258,            0.004258
                 176,            0.028052,            0.010267,            0.034047,             0.43657,             0.82371,             0.67217,             0.49345,            0.012847,            0.005955,            0.024817,            0.004225,            0.004225,            0.004225
                 177,            0.018293,            0.007304,            0.029471,             0.36268,             0.82407,             0.72875,             0.53401,            0.014544,           0.0060168,            0.024742,            0.004192,            0.004192,            0.004192
                 178,            0.024494,           0.0090141,            0.033038,             0.46913,             0.79478,             0.67198,             0.51434,            0.013266,           0.0060164,            0.026679,            0.004159,            0.004159,            0.004159
                 179,            0.017509,           0.0073477,            0.027501,             0.37533,             0.81608,             0.61971,             0.43412,            0.015725,           0.0067865,            0.029216,            0.004126,            0.004126,            0.004126
                 180,             0.03067,            0.012424,            0.039074,             0.35175,             0.69159,             0.55458,             0.37808,            0.017274,           0.0075807,            0.030089,            0.004093,            0.004093,            0.004093
                 181,            0.024621,           0.0085336,            0.034114,             0.31608,              0.7037,             0.58313,             0.32675,            0.019339,           0.0089289,            0.031863,             0.00406,             0.00406,             0.00406
                 182,            0.026922,           0.0076213,            0.033021,             0.35257,             0.60152,             0.59827,               0.349,            0.020298,           0.0097133,            0.032991,            0.004027,            0.004027,            0.004027
                 183,            0.031081,           0.0079624,            0.035417,             0.32507,             0.61111,             0.51205,             0.33632,            0.020081,           0.0096328,            0.031334,            0.003994,            0.003994,            0.003994
                 184,            0.027342,           0.0081497,            0.039315,             0.33313,             0.65867,             0.52747,             0.35127,            0.017522,           0.0082944,            0.028652,            0.003961,            0.003961,            0.003961
                 185,            0.025812,           0.0089446,            0.033424,              0.3143,             0.76693,              0.6006,             0.36911,            0.018583,           0.0080985,               0.028,            0.003928,            0.003928,            0.003928
                 186,            0.023448,            0.007791,            0.027582,             0.31403,             0.82407,             0.59702,             0.39988,             0.01571,           0.0077818,             0.02881,            0.003895,            0.003895,            0.003895
                 187,            0.024397,           0.0082243,            0.030173,              0.3419,             0.65418,             0.59668,             0.38902,             0.01566,           0.0069881,            0.030337,            0.003862,            0.003862,            0.003862
                 188,             0.02443,            0.011232,             0.03069,             0.44804,             0.60029,             0.58764,             0.42243,            0.015126,           0.0068934,            0.031249,            0.003829,            0.003829,            0.003829
                 189,            0.029888,           0.0092726,            0.039953,              0.5624,             0.60185,              0.6009,             0.46222,            0.015983,           0.0066691,            0.029757,            0.003796,            0.003796,            0.003796
                 190,            0.028898,           0.0086918,            0.035226,              0.4459,             0.67016,             0.62858,             0.47099,            0.013374,           0.0065176,            0.029163,            0.003763,            0.003763,            0.003763
                 191,            0.025886,           0.0070901,            0.032557,             0.54033,             0.65741,             0.62629,             0.43948,            0.017352,           0.0063006,            0.028757,             0.00373,             0.00373,             0.00373
                 192,            0.027452,           0.0074124,            0.030727,             0.57406,             0.65741,             0.62485,             0.44227,            0.014749,           0.0064792,            0.029315,            0.003697,            0.003697,            0.003697
                 193,            0.026781,           0.0092188,            0.034619,             0.55847,             0.63365,             0.64166,             0.47297,            0.017622,           0.0060516,            0.029635,            0.003664,            0.003664,            0.003664
                 194,            0.020067,            0.007664,            0.027899,             0.57874,             0.62035,             0.64235,             0.49608,            0.013438,           0.0062758,            0.030331,            0.003631,            0.003631,            0.003631
                 195,            0.026381,           0.0086026,            0.035558,             0.47887,             0.68028,             0.64475,             0.50398,            0.012599,           0.0064344,            0.031533,            0.003598,            0.003598,            0.003598
                 196,            0.025581,           0.0087919,            0.036138,             0.48257,             0.69795,             0.65085,             0.46846,             0.01371,           0.0063823,            0.029618,            0.003565,            0.003565,            0.003565
                 197,            0.029589,            0.011752,            0.040601,             0.47876,              0.6967,              0.6701,             0.46704,            0.015002,           0.0065272,            0.027183,            0.003532,            0.003532,            0.003532
                 198,            0.019704,           0.0085053,            0.025857,              0.4817,             0.69336,             0.68843,             0.50066,            0.013919,            0.006496,            0.027251,            0.003499,            0.003499,            0.003499
                 199,            0.024305,           0.0092418,            0.034066,             0.45707,             0.61856,             0.66755,             0.48046,            0.016914,           0.0070908,            0.027476,            0.003466,            0.003466,            0.003466
                 200,            0.023006,           0.0088558,            0.030957,             0.45581,             0.65434,             0.66776,             0.50589,            0.014179,           0.0069046,            0.028308,            0.003433,            0.003433,            0.003433
                 201,             0.02761,           0.0083862,            0.038655,             0.38649,             0.69405,             0.65071,             0.43358,            0.015884,           0.0074231,             0.02969,              0.0034,              0.0034,              0.0034
                 202,            0.022105,           0.0081573,            0.029765,             0.39778,             0.65335,             0.64593,             0.49563,            0.014978,           0.0074061,            0.029932,            0.003367,            0.003367,            0.003367
                 203,            0.020975,           0.0075486,             0.02666,             0.38875,             0.65633,             0.64887,             0.48596,            0.015141,           0.0078759,            0.029943,            0.003334,            0.003334,            0.003334
                 204,             0.02205,           0.0077943,            0.032019,             0.39558,             0.67919,             0.63344,             0.45645,              0.0157,           0.0082749,            0.030826,            0.003301,            0.003301,            0.003301
                 205,            0.020088,           0.0071046,            0.031511,             0.39551,             0.66331,             0.61436,             0.44463,            0.015852,           0.0082899,             0.03278,            0.003268,            0.003268,            0.003268
                 206,            0.020726,           0.0073694,            0.030557,             0.41419,              0.6504,             0.60983,             0.44819,            0.014146,           0.0081315,             0.03499,            0.003235,            0.003235,            0.003235
                 207,            0.019997,           0.0075516,            0.034206,             0.35907,             0.57859,             0.56189,             0.44365,            0.012973,           0.0083912,            0.035593,            0.003202,            0.003202,            0.003202
                 208,            0.021664,           0.0074214,            0.028685,             0.40835,             0.57911,             0.62816,             0.47869,            0.013694,           0.0081405,            0.033513,            0.003169,            0.003169,            0.003169
                 209,            0.019332,           0.0077315,            0.031712,             0.45324,             0.57542,             0.63031,             0.47467,            0.014363,            0.007862,            0.031552,            0.003136,            0.003136,            0.003136
                 210,            0.025083,            0.011629,            0.032327,             0.44616,             0.56918,             0.66948,             0.51553,            0.013681,           0.0079584,            0.030454,            0.003103,            0.003103,            0.003103
                 211,            0.016472,           0.0075707,            0.025376,             0.42991,              0.5703,             0.65081,             0.46429,            0.015709,           0.0080507,            0.030412,             0.00307,             0.00307,             0.00307
                 212,            0.023325,            0.012059,            0.027696,             0.39309,             0.57524,             0.70388,             0.51007,            0.016166,           0.0084718,            0.030903,            0.003037,            0.003037,            0.003037
                 213,             0.02386,            0.010506,            0.033882,             0.41897,             0.56836,             0.69928,             0.49725,            0.015115,           0.0083233,            0.033619,            0.003004,            0.003004,            0.003004
                 214,             0.02041,           0.0093971,            0.032291,             0.45732,             0.56676,             0.64513,             0.48857,            0.013238,           0.0079625,            0.035488,            0.002971,            0.002971,            0.002971
                 215,            0.015858,            0.006787,             0.02594,             0.43289,             0.61275,             0.63176,             0.51428,            0.012697,           0.0071403,            0.038006,            0.002938,            0.002938,            0.002938
                 216,            0.022725,           0.0075836,            0.022963,             0.38311,             0.65018,             0.63848,             0.50898,            0.012865,           0.0070489,            0.037094,            0.002905,            0.002905,            0.002905
                 217,            0.021936,            0.007963,            0.029557,             0.43643,             0.56573,             0.60842,             0.44417,            0.013626,           0.0068134,            0.035539,            0.002872,            0.002872,            0.002872
                 218,            0.020762,           0.0089236,            0.032116,              0.4365,             0.64665,             0.62224,             0.48862,            0.013221,            0.006934,            0.033912,            0.002839,            0.002839,            0.002839
                 219,            0.016702,           0.0067565,            0.027985,             0.40129,             0.70144,             0.68297,             0.52499,            0.013162,           0.0063895,            0.032547,            0.002806,            0.002806,            0.002806
                 220,             0.02297,            0.010077,            0.030583,             0.41482,             0.76216,              0.7076,             0.56739,            0.011953,            0.005919,            0.030581,            0.002773,            0.002773,            0.002773
                 221,            0.020115,           0.0078193,            0.025658,             0.41359,             0.76411,             0.70883,             0.56171,             0.01193,           0.0059595,            0.029541,             0.00274,             0.00274,             0.00274
                 222,            0.027994,           0.0091236,            0.038953,             0.41656,             0.78526,              0.7128,             0.53749,            0.012451,           0.0060252,            0.029637,            0.002707,            0.002707,            0.002707
                 223,            0.021083,            0.010295,             0.02772,              0.3868,             0.77189,             0.68302,             0.54859,            0.012739,            0.006241,            0.030554,            0.002674,            0.002674,            0.002674
                 224,            0.020144,           0.0069307,            0.024634,             0.38049,             0.75167,             0.69975,             0.55094,             0.01257,           0.0062164,            0.030724,            0.002641,            0.002641,            0.002641
                 225,            0.022663,           0.0076198,            0.035641,             0.58076,             0.57527,             0.73303,             0.56141,            0.012973,           0.0062628,            0.030218,            0.002608,            0.002608,            0.002608
                 226,            0.021732,           0.0077784,            0.029101,              0.5956,             0.57582,             0.72671,             0.55204,            0.013321,           0.0064629,            0.030284,            0.002575,            0.002575,            0.002575
                 227,            0.022709,           0.0068446,            0.026693,             0.58137,             0.59011,             0.73373,             0.55343,            0.015065,           0.0065203,            0.029315,            0.002542,            0.002542,            0.002542
                 228,             0.02737,            0.010036,            0.032467,             0.59145,             0.59272,             0.73373,             0.56914,            0.014207,           0.0065997,            0.028494,            0.002509,            0.002509,            0.002509
                 229,            0.018705,           0.0083669,             0.02571,             0.57674,             0.59368,             0.74362,             0.58854,            0.013478,           0.0067771,            0.028657,            0.002476,            0.002476,            0.002476
                 230,            0.024912,           0.0076239,            0.029157,             0.57546,             0.59183,             0.73899,             0.56441,            0.013548,           0.0068423,            0.028931,            0.002443,            0.002443,            0.002443
                 231,            0.023308,           0.0078452,            0.025174,             0.58746,             0.64484,             0.70622,             0.55234,            0.013465,           0.0067637,             0.02856,             0.00241,             0.00241,             0.00241
                 232,            0.016741,           0.0082803,            0.020728,             0.48179,             0.63351,             0.69696,             0.54172,            0.013758,            0.006738,            0.030829,            0.002377,            0.002377,            0.002377
                 233,            0.018877,           0.0097815,            0.023849,             0.46955,             0.60941,             0.65154,             0.52584,            0.013481,           0.0069315,            0.033462,            0.002344,            0.002344,            0.002344
                 234,            0.035337,            0.007545,            0.035235,             0.57124,             0.57872,             0.65078,             0.51418,            0.013421,           0.0074077,            0.035981,            0.002311,            0.002311,            0.002311
                 235,            0.019235,           0.0077851,            0.029008,             0.40919,             0.56428,             0.62462,             0.48088,            0.014581,           0.0075917,            0.039195,            0.002278,            0.002278,            0.002278
                 236,            0.020099,           0.0088973,            0.029011,             0.37774,             0.65113,             0.64374,             0.50093,            0.012778,            0.007367,            0.039343,            0.002245,            0.002245,            0.002245
                 237,            0.023815,           0.0068286,            0.026001,             0.34264,             0.61865,             0.63719,             0.47571,            0.013953,           0.0071281,            0.038942,            0.002212,            0.002212,            0.002212
                 238,            0.017544,           0.0069677,             0.02853,             0.31078,             0.60441,             0.64881,             0.49037,            0.013224,           0.0070958,            0.038533,            0.002179,            0.002179,            0.002179
                 239,            0.022106,           0.0076229,            0.030274,             0.43749,             0.56605,             0.63312,             0.49726,            0.013422,           0.0071606,            0.038813,            0.002146,            0.002146,            0.002146
                 240,            0.017886,           0.0065177,             0.02677,             0.57318,             0.56467,             0.61697,             0.47471,            0.013647,           0.0070476,            0.038916,            0.002113,            0.002113,            0.002113
                 241,             0.02456,           0.0077277,            0.032535,             0.44361,             0.55249,             0.60685,             0.45104,             0.01361,            0.007093,            0.040057,             0.00208,             0.00208,             0.00208
                 242,            0.023243,           0.0069418,            0.029263,             0.54504,             0.50851,             0.56337,             0.42311,            0.014125,           0.0070212,            0.039867,            0.002047,            0.002047,            0.002047
                 243,            0.022632,           0.0074024,            0.030805,             0.42382,             0.55777,              0.5978,             0.44772,            0.013792,           0.0066987,            0.039255,            0.002014,            0.002014,            0.002014
                 244,            0.017593,           0.0096044,            0.019902,             0.41682,              0.5678,             0.59726,             0.46927,            0.013022,            0.006611,            0.040235,            0.001981,            0.001981,            0.001981
                 245,            0.015574,           0.0071265,            0.023632,             0.54189,             0.51454,             0.58531,             0.43628,            0.013938,           0.0064922,            0.040631,            0.001948,            0.001948,            0.001948
                 246,            0.018079,             0.00685,            0.030317,              0.5342,             0.52661,             0.57491,             0.42999,             0.01331,           0.0062437,            0.041673,            0.001915,            0.001915,            0.001915
                 247,            0.027889,            0.010675,            0.034478,              0.3708,              0.5463,             0.57537,             0.41612,            0.013802,           0.0062334,            0.041319,            0.001882,            0.001882,            0.001882
                 248,            0.016583,           0.0061931,            0.021663,             0.50954,             0.52826,             0.57859,             0.39923,            0.014326,           0.0062153,            0.039558,            0.001849,            0.001849,            0.001849
                 249,            0.021409,            0.010846,            0.025552,             0.56742,              0.5203,             0.60177,             0.47192,            0.012429,           0.0061017,            0.037944,            0.001816,            0.001816,            0.001816
                 250,              0.0211,           0.0086547,            0.028213,             0.58294,              0.5201,             0.60866,             0.47818,            0.012406,           0.0059765,            0.036592,            0.001783,            0.001783,            0.001783
                 251,            0.019713,           0.0097135,            0.028211,             0.68964,             0.51006,             0.60553,             0.45974,            0.012507,           0.0060171,            0.035812,             0.00175,             0.00175,             0.00175
                 252,            0.017438,           0.0078937,            0.026538,             0.41697,             0.62477,              0.6154,             0.47531,            0.013154,           0.0061311,            0.035052,            0.001717,            0.001717,            0.001717
